book,chapter,verse,start,end
27,18,7,1648.853,1661.485
27,18,8,1662.914,1673.059
27,18,9,1674.313,1682.771
27,18,10,1682.936,1689.604
27,18,11,1689.908,1696.829
27,18,12,1697.613,1706.365
27,18,13,1706.773,1714.013
27,18,14,1714.565,1724.241
27,18,15,1724.597,1731.244
27,18,16,1731.672,1743.798
27,18,17,1744.376,1750.734
27,18,18,1751.089,1757.941
27,18,19,1758.689,1764.739
27,18,20,1765.154,1771.481
27,18,21,1772.43,1778.85
27,18,22,1779.237,1785.234
27,18,23,1785.657,1792.35
27,18,24,1792.84,1798.739
27,18,25,1799.348,1806.469
27,18,26,1806.691,1812.982
27,18,27,1813.168,1819.165
27,18,28,1819.562,1826.214
27,18,29,1826.627,1833.888
27,18,30,1834.275,1840.004
27,18,31,1840.205,1849.762
27,18,32,1850.082,1857.529
27,18,33,1858.138,1864.099
27,18,34,1864.233,1870.741
27,18,35,1871.267,1879.189
27,18,36,1879.297,1889.391
27,18,37,1891.14,1896.863
27,18,38,1897.265,1903.551
27,18,39,1903.922,1909.636
27,18,40,1910.064,1917.186
27,18,41,1917.614,1923.89
27,18,42,1924.494,1930.516
27,18,43,1930.929,1938.226
27,18,44,1938.577,1947.726
27,18,45,1947.907,1954.951
27,18,46,1955.854,1962.64
27,18,47,1963.063,1969.137
27,18,48,1969.281,1975.418
27,18,49,1975.501,1985.295
27,18,50,1985.501,1992.298
27,18,51,1992.396,2001.654
27,19,1,2006.27,2009.139
27,19,2,2009.722,2016.837
27,19,3,2017.633,2024.681
27,19,4,2025.55,2030.708
27,19,5,2031.281,2041.258
27,19,6,2041.633,2049.201
27,19,7,2049.524,2058.752
27,19,8,2061.078,2069.895
27,19,9,2070.28,2079.597
27,19,10,2079.769,2088.721
27,19,11,2089.002,2098.194
27,19,12,2098.501,2104.112
27,19,13,2104.445,2109.723
27,19,14,2110.014,2120.304
27,19,15,2120.445,2129.272
27,20,1,2133.108,2135.893
27,20,2,2136.46,2143.164
27,20,3,2143.586,2149.748
27,20,4,2150.175,2157.285
27,20,5,2157.519,2163.713
27,20,6,2164.27,2173.836
27,20,7,2174.226,2186.156
27,20,8,2186.833,2195.707
27,20,9,2195.962,2202.276
27,20,10,2202.729,2209.198
27,21,1,2212.56,2215.381
27,21,2,2215.381,2223.178
27,21,3,2223.415,2230.795
27,21,4,2231.068,2237.85
27,21,5,2238.201,2244.75
27,21,6,2244.982,2251.191
27,21,7,2251.439,2258.627
27,21,8,2258.627,2265.614
27,21,9,2266.001,2272.968
27,21,10,2273.192,2283.832
27,21,11,2284.35,2290.493
27,21,12,2291.121,2296.887
27,21,13,2297.302,2303.581
27,21,14,2303.99,2311.306
27,22,1,2315.504,2320.26
27,22,2,2321.116,2329.523
27,22,3,2329.858,2338.125
27,22,4,2338.254,2343.219
27,22,5,2343.343,2349.649
27,22,6,2349.809,2356.327
27,22,7,2356.693,2363.098
27,22,8,2363.284,2369.755
27,22,9,2370.07,2376.412
27,22,10,2376.778,2382.765
27,22,11,2383.059,2390.222
27,22,12,2390.449,2396.982
27,22,13,2397.415,2403.484
27,22,14,2404.34,2409.434
27,22,15,2409.867,2420.833
27,22,16,2421.586,2431.628
27,22,17,2432.046,2441.205
27,22,18,2441.597,2448.048
27,22,19,2448.182,2454.886
27,22,20,2455.025,2462.209
27,22,21,2462.859,2468.954
27,22,22,2469.222,2475.229
27,22,23,2475.461,2481.561
27,22,24,2481.979,2493.827
27,22,25,2494.131,2505.855
27,22,26,2506.319,2513.745
27,22,27,2513.987,2522.694
27,22,28,2523.36,2534.108
27,22,29,2534.345,2539.114
27,22,30,2539.398,2551.71
27,22,31,2552.247,2557.413
27,22,32,2557.774,2564.241
27,23,1,2568.384,2573.913
27,23,2,2574.524,2580.05
27,23,3,2580.459,2587.257
27,23,4,2587.775,2601.346
27,23,5,2602.934,2612.029
27,23,6,2612.455,2622.712
27,24,1,2626.287,2633.848
27,24,2,2634.39,2640.046
27,24,3,2640.454,2646.461
27,24,4,2646.693,2655.935
27,24,5,2656.157,2663.082
27,24,6,2663.345,2669.615
27,24,7,2669.925,2677.98
27,24,8,2678.094,2686.386
27,24,9,2686.938,2694.865
27,24,10,2695.046,2703.602
27,25,1,2706.712,2711.533
27,25,2,2712.132,2720.205
27,25,3,2720.764,2726.721
27,25,4,2727.349,2732.949
27,25,5,2733.568,2744.507
27,25,6,2744.961,2751.117
27,25,7,2751.485,2761.812
27,25,8,2762.457,2768.318
27,25,9,2769.038,2774.909
27,25,10,2775.606,2782.88
27,25,11,2783.563,2789.576
27,25,12,2790.312,2796.582
27,25,13,2798.239,2803.171
27,25,14,2804.143,2809.028
27,25,15,2809.958,2815.824
27,25,16,2816.38,2822.042
27,25,17,2822.79,2828.454
27,25,18,2829.255,2834.798
27,25,19,2835.591,2841.5
27,25,20,2842.944,2848.867
27,25,21,2849.727,2854.466
27,25,22,2854.983,2859.846
27,26,1,2863.3,2872.509
27,26,2,2873.551,2879.725
27,26,3,2880.405,2886.909
27,26,4,2887.209,2893.074
27,26,5,2893.696,2899.075
27,26,6,2899.539,2906.877
27,26,7,2907.925,2913.866
27,26,8,2914.286,2921.575
27,26,9,2922.252,2929.672
27,26,10,2930.409,2936.23
27,26,11,2936.918,2942.864
27,26,12,2943.251,2949.704
27,27,1,2953.175,2963.166
27,27,2,2963.36,2974.109
27,27,3,2975.879,2986.47
27,27,4,2988.354,3002.977
27,27,5,3003.525,3014.403
27,27,6,3014.799,3028.034
27,27,7,3028.331,3034.493
27,27,8,3034.608,3041.92
27,27,9,3042.451,3057.722
27,27,10,3058.008,3064.218
27,27,11,3065.353,3073.415
27,27,12,3073.826,3083.33
27,27,13,3083.606,3090.57
27,27,14,3091.002,3099.538
27,28,1,3104.336,3117.74
27,28,2,3118.245,3127.162
27,28,3,3127.678,3137.946
27,28,4,3138.587,3149.982
27,28,5,3150.331,3159.714
27,28,6,3160.258,3164.77
27,28,7,3165.141,3177.968
27,28,8,3178.404,3183.769
27,28,9,3184.272,3193.916
27,29,1,3197.916,3205.236
27,29,2,3205.799,3212.188
27,29,3,3213.075,3222.038
27,29,4,3222.849,3227.903
27,29,5,3228.477,3236.064
27,29,6,3236.432,3243.926
27,29,7,3244.552,3248.613
27,29,8,3249.203,3256.065
27,29,9,3256.502,3266.171
27,29,10,3266.874,3273.354
27,29,11,3273.794,3281.541
27,30,1,3285.212,3288.956
27,30,2,3289.824,3296.321
27,30,3,3296.785,3302.684
27,30,4,3303.047,3310.244
27,30,5,3311.304,3316.956
27,30,6,3317.57,3326.364
27,30,7,3327.098,3332.692
27,30,8,3333.133,3343.094
27,30,9,3343.731,3349.451
27,30,10,3350.078,3359.002
27,30,11,3359.358,3364.931
27,30,12,3366.795,3374.924
27,30,13,3375.483,3384.57
27,31,1,3388.641,3391.346
27,31,2,3391.957,3400.267
27,31,3,3400.682,3411.611
27,31,4,3412.103,3419.882
27,31,5,3420.602,3427.628
27,31,6,3429.201,3435.529
27,31,7,3437.133,3444.755
27,31,8,3445.643,3455.329
27,31,9,3456.186,3462.898
27,31,10,3463.324,3471.819
27,31,11,3472.555,3483.535
27,31,12,3484.299,3498.359
27,31,13,3499.38,3504.884
27,31,14,3505.746,3517.09
27,31,15,3518.029,3524.936
27,31,16,3525.482,3531.87
27,31,17,3533.655,3540.016
27,31,18,3540.442,3549.559
27,31,19,3550.518,3559.085
27,31,20,3559.505,3569.927
27,31,21,3570.571,3580.037
27,31,22,3580.615,3586.857
27,31,23,3588.363,3599.947
27,31,24,3600.58,3611.143
27,31,25,3611.732,3618.044
27,32,1,3621.323,3627.895
27,32,2,3628.318,3635.998
27,32,3,3636.725,3642.964
27,32,4,3643.745,3653.095
27,32,5,3653.66,3668.472
27,32,6,3669.349,3681.718
27,32,7,3682.202,3691.186
27,32,8,3691.841,3699.515
27,32,9,3701.095,3711.047
27,32,10,3711.829,3719.592
27,32,11,3720.268,3727.497
27,33,1,3733.007,3739.483
27,33,2,3740.426,3745.91
27,33,3,3746.875,3752.203
27,33,4,3752.93,3758.347
27,33,5,3758.816,3765.457
27,33,6,3766.215,3772.646
27,33,7,3773.572,3779.436
27,33,8,3780.102,3787.868
27,33,9,3788.547,3794.064
27,33,10,3794.609,3800.881
27,33,11,3801.72,3808.427
27,33,12,3809.153,3816.496
27,33,13,3817.289,3823.16
27,33,14,3823.782,3829.377
27,33,15,3830.137,3836.62
27,33,16,3837.276,3845.266
27,33,17,3845.816,3851.707
27,33,18,3853.328,3859.111
27,33,19,3861.614,3866.869
27,33,20,3867.478,3873.761
27,33,21,3874.133,3879.609
27,33,22,3880.845,3886.66
27,34,1,3889.845,3898.182
27,34,2,3899.077,3904.947
27,34,3,3905.339,3911.594
27,34,4,3912.404,3918.2
27,34,5,3918.845,3925.796
27,34,6,3926.26,3932.309
27,34,7,3932.737,3939.859
27,34,8,3940.643,3946.805
27,34,9,3948.208,3955.149
27,34,10,3956.057,3963.241
27,34,11,3963.447,3971.431
27,34,12,3971.885,3978.078
27,34,13,3978.584,3985.117
27,34,14,3985.669,3991.903
27,34,15,3992.321,3999.009
27,34,16,3999.499,4006.42
27,34,17,4007.153,4013.686
27,34,18,4014.744,4020.89
27,34,19,4021.437,4028.177
27,34,20,4028.693,4035.391
27,34,21,4035.809,4042.435
27,34,22,4042.874,4049.041
27,34,23,4049.505,4057.597
27,35,1,4060.337,4067.489
27,35,2,4067.974,4073.295
27,35,3,4073.633,4081.965
27,35,4,4082.363,4092.075
27,35,5,4092.501,4098.158
27,35,6,4098.649,4105.616
27,35,7,4105.965,4113.522
27,35,8,4115.077,4125.068
27,35,9,4125.472,4130.392
27,35,10,4131.009,4144.191
27,35,11,4144.966,4150.912
27,35,12,4151.299,4157.617
27,35,13,4158.037,4168.53
27,35,14,4169.316,4177.711
27,35,15,4179.121,4189.379
27,35,16,4189.974,4195.636
27,35,17,4196.034,4205.315
27,35,18,4206.003,4212.058
27,35,19,4212.511,4219.805
27,35,20,4220.138,4228.224
27,35,21,4228.999,4236.408
27,35,22,4236.845,4244.15
27,35,23,4244.521,4250.582
27,35,24,4251.27,4258.253
27,35,25,4259.372,4266.311
27,35,26,4266.988,4277.982
27,35,27,4278.429,4288.698
27,35,28,4289.124,4295.638
27,36,1,4298.77,4301.71
27,36,2,4302.54,4310.194
27,36,3,4311.105,4316.67
27,36,4,4318.433,4324.963
27,36,5,4325.776,4334.293
27,36,6,4335.586,4341.844
27,36,7,4342.87,4353.1
27,36,8,4353.897,4363.303
27,36,9,4363.936,4370.565
27,36,10,4371.318,4377.068
27,36,11,4377.761,4384.723
27,36,12,4385.416,4392.416
27,36,13,4393.087,4399.95
27,37,1,4403.189,4409.913
27,37,2,4410.08,4416.846
27,37,3,4417.273,4424.049
27,37,4,4424.393,4430.914
27,37,5,4431.45,4438.367
27,37,6,4438.763,4445.331
27,37,7,4446.153,4455.626
27,37,8,4456.12,4463.782
27,37,9,4464.204,4472.162
27,37,10,4472.776,4480.828
27,37,11,4481.603,4488.745
27,37,12,4489.599,4496.115
27,37,13,4497.208,4502.673
27,37,14,4503.051,4514.147
27,37,15,4514.662,4520.948
27,37,16,4521.787,4527.245
27,37,17,4528.09,4534.677
27,37,18,4535.697,4542.882
27,37,19,4543.639,4550.385
27,37,20,4551.016,4556.978
27,37,21,4557.51,4568.128
27,37,22,4569.658,4576.695
27,37,23,4577.402,4584.325
27,37,24,4584.983,4590.479
27,37,25,4591.154,4601.229
27,37,26,4602.408,4607.416
27,37,27,4607.959,4613.346
27,37,28,4614.064,4626.531
27,37,29,4627.65,4633.766
27,37,30,4634.495,4640.557
27,37,31,4641.577,4647.15
27,37,32,4648.219,4653.579
27,37,33,4654.012,4660.452
27,37,34,4661.181,4671.553
27,37,35,4672.189,4678.102
27,37,36,4678.431,4685.035
27,37,37,4686.203,4691.568
27,37,38,4691.864,4698.89
27,37,39,4699.175,4705.181
27,37,40,4705.691,4715.284
27,38,1,4718.99,4721.252
27,38,2,4721.663,4729.345
27,38,3,4729.647,4736.928
27,38,4,4737.35,4746.172
27,38,5,4746.725,4753.648
27,38,6,4754.279,4760.329
27,38,7,4761.163,4767.734
27,38,8,4768.189,4774.239
27,38,9,4775.451,4781.989
27,38,10,4782.938,4790.617
27,38,11,4792.207,4799.925
27,38,12,4801.828,4809.013
27,38,13,4809.6,4820.295
27,38,14,4820.915,4826.981
27,38,15,4827.88,4834.325
27,38,16,4835.323,4842.519
27,38,17,4843.056,4849.299
27,38,18,4850.012,4855.409
27,38,19,4856.467,4860.927
27,38,20,4861.388,4868.677
27,38,21,4869.434,4876.8
27,38,22,4877.716,4883.788
27,38,23,4884.183,4888.835
27,39,1,4892.158,4897.046
27,39,2,4898.34,4907.949
27,39,3,4908.388,4916.121
27,39,4,4917.229,4924.644
27,39,5,4925.351,4934.182
27,39,6,4934.851,4946.939
27,39,7,4947.833,4959.054
27,39,8,4960.365,4966.546
27,39,9,4966.941,4973.227
27,39,10,4973.973,4979.31
27,39,11,4979.963,4986.961
27,39,12,4988.518,4999.054
27,39,13,4999.712,5014.405
27,39,14,5015.096,5022.21
27,40,1,5024.587,5027.204
27,40,2,5027.615,5034.324
27,40,3,5034.605,5044.234
27,40,4,5044.234,5053.983
27,40,5,5054.202,5063.841
27,40,6,5064.179,5081.055
27,40,7,5081.492,5091.09
27,40,8,5091.407,5098.804
27,40,9,5099.71,5106.684
27,40,10,5107.845,5117.786
27,40,11,5118.244,5132.979
27,40,12,5133.25,5142.889
27,40,13,5143.425,5158.43
27,40,14,5158.805,5165.54
27,40,15,5165.722,5178.39
27,40,16,5179.165,5185.463
27,40,17,5185.588,5196.632
27,40,18,5198.714,5211.091
27,41,1,5213.858,5216.396
27,41,2,5216.932,5223.808
27,41,3,5224.245,5234.962
27,41,4,5235.118,5243.566
27,41,5,5243.759,5251.348
27,41,6,5251.645,5257.188
27,41,7,5257.355,5268.826
27,41,8,5269.317,5277.012
27,41,9,5277.402,5284.673
27,41,10,5285.053,5293.068
27,41,11,5293.526,5299.819
27,41,12,5300.084,5306.356
27,41,13,5306.523,5314.111
27,41,14,5314.46,5322.673
27,42,1,5329.517,5332.757
27,42,2,5334.112,5341.765
27,42,3,5342.376,5350.194
27,42,4,5351.013,5360.299
27,42,5,5361.139,5375.692
27,42,6,5376.227,5386.681
27,42,7,5388.345,5399.291
27,42,8,5399.897,5408.888
27,42,9,5409.281,5419.047
27,42,10,5419.778,5429.206
27,42,11,5429.992,5440.408
27,42,12,5440.876,5452.379
27,43,1,5456.63,5465.846
27,43,2,5466.463,5476.562
27,43,3,5477.113,5488.015
27,43,4,5488.697,5499.146
27,43,5,5499.626,5510.413
27,44,1,5514.795,5517.816
27,44,2,5518.265,5528.508
27,44,3,5528.683,5536.811
27,44,4,5537.265,5549.675
27,44,5,5550.016,5555.672
27,44,6,5556.265,5562.035
27,44,7,5562.422,5567.439
27,44,8,5567.903,5573.962
27,44,9,5574.72,5581.403
27,44,10,5581.945,5588.411
27,44,11,5588.829,5596.049
27,44,12,5596.395,5602.392
27,44,13,5602.81,5609.189
27,44,14,5609.803,5616.821
27,44,15,5617.414,5623.581
27,44,16,5624.025,5631.048
27,44,17,5631.724,5638.345
27,44,18,5639.042,5647.03
27,44,19,5647.598,5654.864
27,44,20,5655.591,5662.367
27,44,21,5663.332,5670.237
27,44,22,5670.737,5676.879
27,44,23,5677.4,5683.474
27,44,24,5683.722,5691.179
27,44,25,5691.458,5697.955
27,44,26,5698.378,5704.519
27,44,27,5705.35,5712.002
27,45,1,5715.577,5721.239
27,45,2,5721.662,5730.141
27,45,3,5730.337,5740.167
27,45,4,5740.637,5746.133
27,45,5,5746.448,5756.49
27,45,6,5758.089,5765.613
27,45,7,5766.898,5773.519
27,45,8,5773.715,5783.767
27,45,9,5783.999,5792.684
27,45,10,5793.236,5802.432
27,45,11,5802.943,5810.513
27,45,12,5810.725,5818.114
27,45,13,5818.233,5824.028
27,45,14,5824.178,5830.917
27,45,15,5831.149,5840.185
27,45,16,5840.489,5846.161
27,45,17,5846.414,5854.18
27,45,18,5854.572,5863.814
27,46,1,5866.694,5870.398
27,46,2,5871.275,5877.736
27,46,3,5878.304,5884.744
27,46,4,5885.136,5891.525
27,46,5,5892.082,5898.377
27,46,6,5899.021,5906.261
27,46,7,5906.916,5913.222
27,46,8,5913.659,5920.413
27,46,9,5920.877,5927.358
27,46,10,5927.751,5938.189
27,46,11,5938.62,5945.221
27,46,12,5945.625,5952.614
27,47,1,5955.501,5958.201
27,47,2,5958.981,5964.306
27,47,3,5964.89,5970.029
27,47,4,5970.395,5975.299
27,47,5,5975.506,5982.091
27,47,6,5982.484,5987.022
27,47,7,5987.459,5992.93
27,47,8,5993.039,5997.96
27,47,9,5998.14,6003.803
27,47,10,6004.25,6013.853
27,48,1,6016.954,6019.231
27,48,2,6020.028,6025.8
27,48,3,6026.444,6034.475
27,48,4,6035.113,6039.073
27,48,5,6039.69,6044.294
27,48,6,6044.698,6050.415
27,48,7,6050.737,6055.275
27,48,8,6055.848,6060.119
27,48,9,6060.468,6071.905
27,48,10,6072.331,6077.071
27,48,11,6077.759,6086.248
27,48,12,6086.925,6093.51
27,48,13,6094.018,6100.401
27,48,14,6100.778,6109.594
27,48,15,6109.84,6117.09
27,49,1,6119.685,6122.648
27,49,2,6123.374,6128.665
27,49,3,6129.5,6134.382
27,49,4,6134.993,6139.974
27,49,5,6140.798,6145.844
27,49,6,6146.728,6152.271
27,49,7,6152.271,6158.452
27,49,8,6159.041,6164.884
27,49,9,6165.626,6170.077
27,49,10,6170.655,6175.128
27,49,11,6175.968,6184.944
27,49,12,6185.615,6195.48
27,49,13,6196.509,6201.908
27,49,14,6202.219,6209.153
27,49,15,6209.36,6223.034
27,49,16,6223.454,6229.93
27,49,17,6230.44,6235.343
27,49,18,6235.864,6240.972
27,49,19,6241.492,6247.389
27,49,20,6247.918,6253.39
27,49,21,6254.225,6260.313
27,50,1,6263.271,6273.894
27,50,2,6273.998,6278.029
27,50,3,6278.455,6287.13
27,50,4,6287.534,6293.551
27,50,5,6294.042,6298.99
27,50,6,6299.432,6305.968
27,50,7,6306.448,6314.146
27,50,8,6314.561,6320.403
27,50,9,6320.85,6326.546
27,50,10,6326.813,6332.258
27,50,11,6332.656,6337.833
27,50,12,6338.144,6343.55
27,50,13,6343.916,6348.803
27,50,14,6349.431,6354.515
27,50,15,6354.668,6360.276
27,50,16,6360.887,6368.487
27,50,17,6369.24,6374.592
27,50,18,6375.743,6382.372
27,50,19,6382.716,6387.647
27,50,20,6387.854,6393.91
27,50,21,6394.494,6405.45
27,50,22,6406.743,6412.684
27,50,23,6413.235,6421.66
27,51,1,6425.502,6427.595
27,51,2,6427.801,6432.173
27,51,3,6432.782,6438.923
27,51,4,6439.245,6444.635
27,51,5,6445.23,6450.107
27,51,6,6450.402,6460.927
27,51,7,6461.309,6466.704
27,51,8,6467.086,6472.967
27,51,9,6473.595,6480.447
27,51,10,6481.582,6487.267
27,51,11,6488.528,6493.415
27,51,12,6494.212,6500.316
27,51,13,6500.922,6508.189
27,51,14,6508.538,6514.414
27,51,15,6514.818,6520.644
27,51,16,6521.07,6528.604
27,51,17,6529.117,6534.883
27,51,18,6536.351,6541.25
27,51,19,6541.561,6549.51
27,51,20,6549.957,6555.98
27,51,21,6556.209,6564.764
27,52,1,6567.27,6569.489
27,52,2,6569.68,6576.848
27,52,3,6577.493,6583.866
27,52,4,6584.047,6589.77
27,52,5,6589.982,6595.772
27,52,6,6595.994,6600.861
27,52,7,6601.011,6611.764
27,52,8,6612.357,6617.88
27,52,9,6618.024,6627.844
27,52,10,6628.458,6635.91
27,52,11,6636.235,6644.058
27,53,1,6646.834,6650.215
27,53,2,6650.432,6658.735
27,53,3,6659.148,6668.127
27,53,4,6668.127,6675.053
27,53,5,6675.419,6683.918
27,53,6,6684.336,6696.222
27,53,7,6696.669,6707.718
27,54,1,6711.387,6714.592
27,54,2,6714.919,6720.151
27,54,3,6720.871,6726.163
27,54,4,6726.791,6731.815
27,54,5,6732.317,6741.15
27,54,6,6741.472,6746.693
27,54,7,6747.25,6752.896
27,54,8,6753.655,6760.234
27,54,9,6760.922,6766.704
27,55,1,6769.528,6772.476
27,55,2,6773.595,6779.356
27,55,3,6779.694,6785.133
27,55,4,6785.973,6794.447
27,55,5,6794.911,6800.252
27,55,6,6800.749,6806.853
27,55,7,6807.197,6813.634
27,55,8,6813.678,6818.194
27,55,9,6818.74,6824.004
27,55,10,6824.501,6831.009
27,55,11,6831.795,6839.269
27,55,12,6839.656,6846.05
27,55,13,6846.416,6856.673
27,55,14,6856.804,6862.647
27,55,15,6862.92,6868.85
27,55,16,6870.056,6878.136
27,55,17,6878.349,6883.4
27,55,18,6883.596,6890.585
27,55,19,6892.195,6898.436
27,55,20,6899.048,6908.658
27,55,21,6909.728,6914.583
27,55,22,6914.79,6924.126
27,55,23,6924.459,6933.303
27,55,24,6933.745,6944.821
27,56,1,6951.151,6959.095
27,56,2,6959.75,6966.237
27,56,3,6966.745,6972.642
27,56,4,6972.86,6976.717
27,56,5,6977.225,6985.054
27,56,6,6985.256,6991.557
27,56,7,6991.874,6999.565
27,56,8,7000.089,7006.541
27,56,9,7006.781,7016.58
27,56,10,7016.902,7024.431
27,56,11,7024.868,7029.684
27,56,12,7029.804,7034.888
27,56,13,7035.095,7040.103
27,56,14,7040.42,7050.901
27,57,1,7053.847,7061.072
27,57,2,7061.201,7072.409
27,57,3,7072.698,7077.555
27,57,4,7077.71,7087.2
27,57,5,7087.618,7099.801
27,57,6,7100.379,7106.185
27,57,7,7107.428,7117.027
27,57,8,7117.228,7123.612
27,57,9,7123.689,7130.135
27,57,10,7130.135,7135.358
27,57,11,7135.647,7141.876
27,57,12,7142.02,7148.007
27,58,1,7151.379,7154.513
27,58,2,7155.037,7162.102
27,58,3,7162.358,7169.909
27,58,4,7170.324,7175.926
27,58,5,7176.472,7184.481
27,58,6,7184.825,7191.077
27,58,7,7191.71,7198.098
27,58,8,7198.42,7207.046
27,58,9,7207.341,7214.701
27,58,10,7215.121,7222.459
27,58,11,7223.048,7229.546
27,58,12,7229.781,7237.697
27,59,1,7240.72,7247.698
27,59,2,7248.102,7253.966
27,59,3,7254.173,7260.043
27,59,4,7260.681,7269.062
27,59,5,7269.711,7276.662
27,59,6,7277.399,7289.086
27,59,7,7289.599,7295.349
27,59,8,7295.666,7302.452
27,59,9,7302.806,7307.771
27,59,10,7308.164,7313.581
27,59,11,7314.121,7320.139
27,59,12,7320.466,7329.693
27,59,13,7331.156,7341.304
27,59,14,7341.702,7352.391
27,59,15,7352.948,7358.845
27,59,16,7359.156,7364.551
27,59,17,7365.162,7377.144
27,59,18,7377.493,7384.809
27,60,1,7388.438,7393.408
27,60,2,7393.795,7405.209
27,60,3,7405.828,7412.609
27,60,4,7413.037,7419.694
27,60,5,7420.133,7426.284
27,60,6,7426.501,7433.488
27,60,7,7433.694,7440.61
27,60,8,7440.703,7450.115
27,60,9,7450.425,7458.155
27,60,10,7458.449,7467.825
27,60,11,7467.877,7473.487
27,60,12,7473.626,7480.449
27,60,13,7480.619,7486.993
27,60,14,7487.168,7492.696
27,61,1,7495.743,7498.556
27,61,2,7499.229,7504.242
27,61,3,7504.521,7513.557
27,61,4,7513.928,7519.523
27,61,5,7519.729,7526.722
27,61,6,7526.913,7534.416
27,61,7,7534.633,7540.697
27,61,8,7540.831,7547.721
27,61,9,7547.891,7554.6
27,62,1,7557.568,7560.626
27,62,2,7560.992,7566.484
27,62,3,7566.577,7572.734
27,62,4,7572.925,7581.837
27,62,5,7582.157,7593.489
27,62,6,7593.68,7599.31
27,62,7,7599.558,7604.677
27,62,8,7604.878,7611.339
27,62,9,7611.483,7621.303
27,62,10,7621.494,7631.567
27,62,11,7631.846,7641.15
27,62,12,7641.491,7648.767
27,62,13,7648.922,7655.925
27,63,1,7659.392,7662.887
27,63,2,7663.491,7676.081
27,63,3,7676.458,7682.542
27,63,4,7682.934,7689.277
27,63,5,7689.793,7696.017
27,63,6,7696.332,7703.376
27,63,7,7703.737,7709.203
27,63,8,7709.507,7714.993
27,63,9,7715.344,7720.804
27,63,10,7720.979,7728.24
27,63,11,7728.544,7734.077
27,63,12,7734.418,7744.557
27,64,1,7748.31,7750.661
27,64,2,7751.383,7758.082
27,64,3,7758.495,7764.342
27,64,4,7764.559,7771.231
27,64,5,7771.556,7778.28
27,64,6,7778.512,7787.708
27,64,7,7788.492,7797.982
27,64,8,7798.23,7804.03
27,64,9,7804.324,7810.104
27,64,10,7810.29,7817.798
27,64,11,7818.18,7825.699
27,65,1,7829.548,7832.32
27,65,2,7832.826,7839.705
27,65,3,7840.19,7844.861
27,65,4,7845.351,7851.642
27,65,5,7851.879,7862.081
27,65,6,7862.416,7872.082
27,65,7,7873.46,7877.754
27,65,8,7877.996,7884.37
27,65,9,7884.659,7893.127
27,65,10,7893.478,7905.718
27,65,11,7906.095,7915.13
27,65,12,7915.584,7922.2
27,65,13,7922.623,7928.579
27,65,14,7928.739,7937.346
27,66,1,7941.159,7946.862
27,66,2,7947.249,7952.198
27,66,3,7952.704,7961.523
27,66,4,7961.771,7969.826
27,66,5,7970.409,7977.159
27,66,6,7977.257,7986.618
27,66,7,7986.855,7997.634
27,66,8,7997.634,8002.8
27,66,9,8002.965,8008.477
27,66,10,8008.869,8014.288
27,66,11,8014.592,8020.419
27,66,12,8020.419,8030.012
27,66,13,8030.482,8035.931
27,66,14,8036.143,8041.304
27,66,15,8041.397,8049.679
27,66,16,8049.947,8057.012
27,66,17,8057.616,8062.55
27,66,18,8063.071,8068.764
27,66,19,8068.97,8073.667
27,66,20,8073.94,8080.985
27,67,1,8084.323,8087.395
27,67,2,8087.895,8094.764
27,67,3,8095.006,8100.033
27,67,4,8100.162,8104.802
27,67,5,8104.946,8113.848
27,67,6,8114.054,8118.71
27,67,7,8118.762,8124.196
27,67,8,8124.469,8130.611
27,68,1,8134.713,8137.469
27,68,2,8138.222,8144.947
27,68,3,8145.318,8154.029
27,68,4,8154.855,8161.703
27,68,5,8162.08,8171.833
27,68,6,8172.075,8178.062
27,68,7,8178.124,8188.723
27,68,8,8189.285,8196.655
27,68,9,8196.655,8207.3
27,68,10,8207.604,8215.17
27,68,11,8215.696,8222.4
27,68,12,8222.586,8227.752
27,68,13,8228.098,8235.359
27,68,14,8236.014,8246.82
27,68,15,8248.44,8254.323
27,68,16,8254.555,8260.17
27,68,17,8260.536,8271.502
27,68,18,8271.935,8280.414
27,68,19,8280.966,8292.762
27,68,20,8293.376,8301.318
27,68,21,8301.72,8309.146
27,68,22,8309.44,8317.8
27,68,23,8318.073,8324.344
27,68,24,8324.85,8333.153
27,68,25,8333.411,8340.032
27,68,26,8340.032,8346.663
27,68,27,8347.39,8353.454
27,68,28,8353.645,8363.088
27,68,29,8363.619,8372.062
27,68,30,8373.785,8379.199
27,68,31,8379.313,8393.131
27,68,32,8393.797,8401.548
27,68,33,8401.852,8407.725
27,68,34,8407.998,8413.897
27,68,35,8414.212,8421.369
27,68,36,8421.74,8432.597
27,69,1,8436.152,8439.306
27,69,2,8439.729,8444.199
27,69,3,8444.421,8454.777
27,69,4,8455.21,8462.853
27,69,5,8462.884,8475.258
27,69,6,8475.5,8483.953
27,69,7,8484.128,8494.753
27,69,8,8495.073,8501.178
27,69,9,8501.369,8506.375
27,69,10,8506.664,8513.481
27,69,11,8513.625,8518.652
27,69,12,8518.993,8524.84
27,69,13,8525.263,8530.899
27,69,14,8531.307,8541.57
27,69,15,8541.818,8551.7
27,69,16,8551.891,8562.134
27,69,17,8562.438,8568.631
27,69,18,8568.719,8575.025
27,69,19,8576.047,8581.842
27,69,20,8582.265,8590.413
27,69,21,8590.568,8601.678
27,69,22,8601.859,8608.867
